TICKET_NUMBER,TICKET_CREATE_DTTM,TICKET_CREATED_BY,TICKET_TYPE,SAP_CODE,SAP_NAME,REQUESTED_BY,COUNTRY,BL_CD,SERVICE_TYPE,SUBJECT,CALLBACK_DATE,CALLBACK_TIME,REFERENCE_TICKET_NUMBER,REQUEST_MISSING_DOC_DATE,APPROVING_STATUS,APPROVING_DATE,SAP_CREATED_DATE,STAGE,STATUS,TICKET_CLOSED_BY,TICKET_CLOSED_CODE,TICKET_CLOSED_NOTE,TICKET_CLOSED_DTTM
VEND---2025---001319,2025-12-08 00:01:11,GATES,Vendor,,eQPYSgRvsyvHSeHZjnUSfkENOqLUlDCBxtdtEKIFMCCnblWFBUwGstuPqWLrLdlkADOaetjfllndxyUaWvjKEUQEPwcAbSzrrNke,eGMdlPviTCQRrMdldpzbjPOoAeOWPUCRdLfyldLUJdNxkgKqwcDcSZINRbfkuxiyqKbZneUInoakYmGkFQfAsiRPJflNyFffYudk,GC,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-01-19 09:52:03,GATES,Vendor,,fLXGSZNSrzqZSThbQkzsNMbLgngMmVzlTiXQJcIXpRQjMsabkpBKZwIeuRabfgsCdxTfEYHZUSVfRIhwZquDJajQSFfHWpLUWflM,CUkDqPMElFRovclmNJvGgEIzYXSDMecxpvZLnOLAENIesuOlXBglWbKpmarWmJYFMvWXBdHXtaPTnHXsPYhdHGXBZJGqqzNvgpuQ,JF,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-07-11 21:50:07,GATES,Vendor,,RVDfAwHdLcmEGOJFamRUbYricPbfzixTVYpmWhdGAOedaAbUomUuVlDVuXpPdTBCHcJhemYiGVjHeyoOxzueqQwvyLfeaLaGGySQ,dXQflOWZNYLLnefnrdSQHRirezrMuqDfuMXfEpWWMllrHVmsjCtciGFonUWGBTyvvIYuxgXZZLLftcdBRTRtSjqxBteClveONGjZ,WD,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-07-01 18:50:06,GATES,Vendor,,qvNXyQqRLwsAjXQetipVtSvQNAuYIjznoBLgRyGLZgqnodjeyjEZWAixJaGxIIKiwnPnfMoWJHHMPBDSAICYPBkrgYtaoAsSVxPy,TjyffDzVQYsLqLHUuKjoQkIDAQxzlTRGZfuHXhqhGVCsmOsjrGDZsSbFoEYEbBullysEIyugmlGndfVQmnIspVNNeckEIjXlPZKg,RC,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-01-07 05:47:05,GATES,Vendor,,sEuIcqGskbCbTOlhvHBxOESXBmSpLKduDthdnNJoLOtBymSZyUFMVnwHDmhGVZTpXppckbHMHzbBmvtRrnhVdztWsqlQwbVugBKz,muMSAgTfwJggArQeSUxtGLkbbVRnZtMwjBwalMisklQtQPbjRQnfoFzzPTQVAiMrpzmrkxbLIItigkJYlOnYmZUryhsROznPmVvC,OE,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-05-12 11:25:00,GATES,Vendor,,aVseiWcdMiRrGAhpfQjBuRYfCaVzWLZMgFhaOgnGUdfhbXTKQVvPwxkgHdTJlNnoqEDSwgMpQtyiIduRwLnHQrCrPnwcQjGmpEBs,GaeZpnJkfNVBervrFgRhPrduexwUvTpYvUDRDHvXJwULeThfmAkHExKpPwgdDDcTWGSQZpDlRkMGJogYWouSwVxMfkVWkciGlSpQ,SC,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-06-24 05:51:20,GATES,Vendor,,BKMlHuMMMrLrklkhLyiKxiPrTNPPCHvfEiUNhrWQHpOFsSaJSwWdQFsIWqKpTpFherDAvhJHuOCNtFXbWBjppqNPDvbYTbugJPzL,rHmECSRSNiyipeaMwiZGHsBfIkMrKequPKKkdDZzIJhBhRmemuPMQOqMCcbZQKKTkLbXGNGzdjIEWCPzWJFxZTqxPnjwgwbHeaCO,RV,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-01-11 17:22:33,GATES,Vendor,,WKibhrRuzopQcQghSBHVHTHPrAbsCQQTugpyAduOOzayosvszyUKRCQFsOAjgAktwrFGxlsLNskSdQfuZfelTxbMorFImXhDRzdx,PzerYlAPsQbwjLFkUxOZTAOKQoYoqnsocuppnBFmcwoLdLwVdTIxIDGgTMoXWmtBrFzmjWGoSOWQlfcnpDpnekvlgfSqOVkowjEt,GI,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-02-21 22:22:09,GATES,Vendor,,fjRCcJdfHykPjFNCItKAgdPOEKNEqelAKyVjVjdzCUBUMWsEDhzdyMEdVfZInejCplxKWpvJhJcUCnSGNnZMxKznjEqXiqxayQXm,SSrUMhBMdNPCMugUUdXMjdjbSnVsEyWmjWejtbyYHxauuGHsBSiTKWrWXeZsUAsrTkqYpDasBjJPfBblSOuXZbitDmeMfUskoJUz,MJ,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-08-01 01:23:56,GATES,Vendor,,EbiAOMqThSYSWfYQGSOJLdIwEhXhIXqmBipdIWVZsXgwoSbCTQETssdZRXDvOqlwvcvfYCESQtObkXGCmOjdshuexBhgkTTCwBqU,FKtPmXGWrZvDlZpoYbXrPfXpyISskrLnsEFZatJKrzZxCHeljSyLDPuUIStGNoaAjoTLbTRhYZoQNfEufjZHWUpYSdghoZggoHGB,AX,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-09-08 14:16:58,GATES,Vendor,,UsbovfaNhFbNukidjTQAkYSwPMSkgJwvFkEoRAWLgCqtsttvoQIegNITFEyrHOrIxJXezowtGVArVNlRVHjrxYYMBVwGVKXkBOIB,dfWiglmFIyErKbZiakIRUKhUDaFQmTgbToIHXTJKTiyfQpogVowZKQVVKJYcnMuMtxoYfmiCXOwpyDtQwbPSBLEjCKgjBJCTZiDg,IN,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-07-27 23:16:07,GATES,Vendor,,WnYpjNtJVSuiovljgUXbzMdTqpCZEknjYvovvErzpigSwoDuBlRbEiSNyZBjDJFiFnolKedcjwTFaQTcjwxxlenhMgHJxTNBVuRn,NBqcaQNIxfGfZxIyCTcQKEGWQUpGZVrQxnWvEQsStcgHSaLZzIVgbhlACskcrMsaIPFsOLlhJsVgFlPhfoyrlFsJeewYCcfdXpAU,HF,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-09-25 22:21:08,GATES,Vendor,,tHQTISofANYgMJFPooootRnenDkgSKRVoiRbvCStvWzppguJcYqEMuTvgcnNxXlCaGsMiNgTZPYbCihbaqnJbqkRRjrkHJJMHZea,IDxjpXBfeYkkrpHxkAvYPbiFhmAYkTUPKakJeFMssVTuQtXHaNXAUytZzxhqDlitZKGmTdnjeAkNfruWVWujqzZBWWHhSuYZQHlX,HM,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-11-30 14:31:32,GATES,Vendor,,PmqFAJNerncQCLSvEZnJquCSSqKNtpKzZpJrzLgGrvFBRwRzoRTlxRWuqGPzJTixWcVsNAKTrjiwEsgemdxYBgPXSkwhoRyqXZWQ,VGvtTlcknGSNKkkZGQBMQapRbQjBRZCvcpDZtbffPCWDShtAcGzvVHtYDkobPinHiFcmZfBHGFmdTcnpayfAUuuGaqgcqGOlVvxV,AD,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-08-26 08:47:58,GATES,Vendor,,UgaJBcRTwqXJaakbGGkXVjYVJKWUXbrDOaucgyUGXsnalWAyszKtmKDAlrRuseqEpOWCgfbaHkznbNQXZWWJLmgYbqOCqJjbEyci,XxXmCrsaJDmHREuIbVKOWtxwqqizkzmyCsZdEvtyeHdIAtGVMquJIWQdCKWHIRDewIfhglijOPKyhKCQdFktMTJByGhfVNdZAilM,QM,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-11-11 10:55:59,GATES,Vendor,,PMfXUzSvVvnblwiajlMKLArNUyhoNMFtPxYDcJlovcoUBELkFtNjRdFkXPezpuCOBHRfcbJLahFxToukhCGJsbyjsigYuKHpakQr,xEyMYVUdKnDrJOkzgVmmVfoLNKueBXvafPxvABmMGqCXYurywFXhOqODLjjBfClJcvPBIjlblBqWHmXmgXLFElytgTKJOBvMXzcR,ZZ,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-02-28 09:53:14,GATES,Vendor,,SGMzpVVPCOEOjAzaovSsnrFKHKISNmYYZQCNhhxGXtROcqdZVIarvCZoTDIIgJRPgkrDoEKnZbDUdSpvVRERhWEPsOmztimVhYGk,MsyHrNcFWyjOTLJGtOFiaDCxpqvDhthrikzlhBDQFhYTBlsuzPdmHnlCneAspHuohXfjhfsHpVMyWugzGRprVFBiuibpahcBcUkB,QQ,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-02-09 08:17:06,GATES,Vendor,,DDpbRXWnqtjffZUryfmFiDLLYGAUFRNMYJWrvbLWYZkolcMQVFcUNmqrRpBGxyjyzzAFPGkfVHOVgGipwrXsJfQlbStJMaNtvyIw,kMNkesCQiyBUdxqNlzcmrRzvUPwHDNkWXyEvewOahdlhSArzWuhDKGVvTmOEWsIrIJXfAZcfxWOVfbgaTvaqZEbMiXeFoNapUJBo,VF,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-09-19 00:00:24,GATES,Vendor,,rIytWNMhgAFRPFAQXZprQjZvFYeXajkYopzxcyAPFIKgBzcChhUUVkBLlkhrupDyRWHHVrbZRzTypibymwcQacmPfvGhlZbaBWKA,MKuIsnbLldAMMTgltyqoqzTWSkseHURAAQazDRXjbUFTTkXpLHnlJzoZXrSlytsIyhJafVvWjqorDWKdcHBUjjEZvxDfurEVHUTF,VS,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-04-02 08:35:22,GATES,Vendor,,NUdyAdAzkWFiLYSMRbuZYMmeodpYaNATfkmgHGPFeTmAoQZSLRhEXSADtegmIsllmLPKFqORSSQJRMVrrSMHzRRUeRmRAFMbvEID,dwPoqPssmcpTcAWfLwhpDGNqgjlcETqlyFJqKrSPAemONGbawsueqnioWhFFekBpqsaXFshpNMFqFuFdzGptiQUNXhMEuGBnyhtA,RR,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-08-01 22:15:09,GATES,Vendor,,utOmexcCYwTtRBxdNbmqunuOtUVWyplKWqBbZdXrXIgIHwNfDuYRFwQNuzvSYegotVmldjiPjGjObNAplkknBXPzZlMJkkDqAtlZ,QkcrRdukxbmtlziUEdwugXOPYfUAQscaKTQbSnTVCrBDekFwGbkBxUuPOcTzVPYtErXvOQwCwDDycLuSJiFTSwkzOyyVMYgmtHFg,PC,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-05-21 13:38:10,GATES,Vendor,,UNiMvDzQcekdWXrRGSVQFmfEWLfzfGMrNBqIvIEnMNpZczxrPXnPvXPDGHrGksgmWflgZKXiWAQpWHgiDDSucXRENhkwCwOcLdid,DuwpGlZZQZGyqGORjQSKtCIGYZPLfzTbbgWQpXEtgmzrEtbGFLBBmBDrlyLVmveCYcqToDnoFcDdmKKAerxUfzTXKqNTCnSATomY,YF,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-10-27 21:51:46,GATES,Vendor,,LwqgMpUDdvvdYlmWYRUjrhiKYREqezUXjjyFXhKeIMgOLNuUHPImWRbvatzonOfmTmoCJWXrsZXLtzSrYhGpIlsaZltDgOQKkzVy,eUqStasgivdcVqAirJuzvFgQgtpVjuQzXYdOFxzwXwHZQyhelMDaQFqmtkWoZfdVrUuQxprozNPMabFHrmTnKQPDiOmNsvEXqOnp,AG,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-10-15 18:37:07,GATES,Vendor,,kHlNNYZneOaoQCXOIXtxOtFfrwWPwzarjbOKNmeCNJWlNZNsirewLPugWimcYsvUBxjoQtJTuyNEPzJKYfOTZRaLBTscRYVaZkEB,KvEPOAOxmJqGIgIbbsEWLcAXXMVZHNArzGWNLOrLVfQjHELypjQjhqzViAZPtnjGmNrVgpAvekArZGyHdYtonANGmezskVhgCOpq,EB,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-06-27 04:29:59,GATES,Vendor,,yrUWthECLhCorCWhBuHjiSKfnIUhSJzGaXBtWNRElJchVyFxtsdJQRqIxymzXPiPEjtTzLltHRnakblhZFxExbEHKpESiPIVnRhk,BmtLLOWfalnkNRtdzYWdMItGqwItBKAGVUYBkAaPyVOGzQJWhcdOYXGLsrxtPhoSnrhCKgNZKChjMPmlENaVLVaPiulFfENOqZWv,KI,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-03-19 11:47:22,GATES,Vendor,,uNHLcImqJrzFSEurJPpZwHZRjlkQTIBGqhSSYpYdESGSJnjBXNOkJpLyVVAInTwwFqwJhZwuKHQUuMBKMwkKDMwNVMCHRsZTHOcY,bTrptIxCqABjVcnsImISZlDppSiCatPUDHLxgbWJFvloNeowHmCqqKysXkKTwLuiAqbgnBfQYrMvIWCKDpgvmIZGWzNEbWKQrpCr,CH,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-05-27 09:50:13,GATES,Vendor,,RIkcikQssKvJrCRosiRCGaFoXbbjpvsoWtXisCQoPPHsReRSbgCBKVfWFkXqaILAknlTbkjOkolDbFDfiToVMflGfpndivSPMiOY,pGzbcDBFduRMrljMQBNmYafUPjuJVrfGKzEyJcwBqhzlLskGeAnGzjMPCWuPhKDVhxbTNXARBqaMjDSuZzhxErSfDHXgxOgXhxDO,BY,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-08-10 05:56:32,GATES,Vendor,,UIitvaVKxlVbQDtrJQyTcngxJINUxOAGbeyHVvmeXKlkdPOtJLozAPbQEZkEacLYyuYhVzVowfbWyNOIoLDdGVKGcwcHyorwPJuP,wzqVGqIJnaTLrSDMRffBxLYHTITzANickJCEKFsMLTXZdkoDNbLDiBZMlCSddRveyUYJYCCpZFfaHdWOADEAjaMukTEsTqudAAVK,MT,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-05-06 00:12:04,GATES,Vendor,,oYvzqGQasBifMJEXaApYteYRQQJDtweWxfnebnoGEFOIyNNxnTGNztFbHAyguuOcdNRlaAASZmPHjMJJRzbHQzQOhDcFSDUzrNlj,coMWgiBhngIyIxqTjxrPuDPnSzolqbGEBtihuAokWnmKqdDUrZfVIQUdUufcSWGSfOpTXfCFMGSATdLEMemxOSdCFlbPmVyHemHi,PY,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-08-29 20:28:27,GATES,Vendor,,KZnrmxwmVcBndsqXhwYNzaIJtTRulYndhjMqxxBFNwxACwYwgSIBkdzHGwWMPdwHWykZdgPyKdzvnxUidiTZonhdCBpqaszkKaGu,SIGjpyxsvwCkmxFuZIdIVefdBNIRwdtqWGJVPmJcmHBlJeNZjPownvFnJZGPLpfZpgMKQaSdkdheWhbdyVPoLNteqSVoWWjGnFpQ,HN,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-07-14 02:44:51,GATES,Vendor,,XfmPqiWaUBNgZozuAjlaKwUOGnwhhAmEkoFUqYoYTzFBYrZZulJwdPetuNncoYnAcuKuTwIcinoQGXLjtvGsiiEwDFOOZmSBKEKg,mfkTKaqjlWqgjBpUDQhjAblTiyVvorUMNdzLVWYsiKcYVKcFIqPSPIiojaNxrSVokqBZfgJKWnyBhbqdbPsoEtZbCJmsitJuSzPE,XX,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-10-20 19:13:25,GATES,Vendor,,ECPtTMgxvmKdhejufPpPmmFYWAwgXByVKibvVunqxiSkRDXdSiGPaRmObYMMboyPosMhsjyUmWXdtnDdyonzOINYdKydZcGxdIdE,mvRviAWYajfUMFuxtxBoZpAxMQwbeZoOtzAarrRWStDamQHyZbBCRSAQmRYCVBpGNmzNjHGrTbUjwuUlDOKxcFeUuFgPyvuLQnQz,FB,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-06-29 06:16:19,GATES,Vendor,,JUxZIqvcIBghDIKOkUgDNNLyjfGvhjDgvmCcFQnsHbYqpHekHRbZKlTVfoWoxSBXrCesxdAxuJXAqppSQgUzcuRCJMKFHewaSJdF,mmLpISijmKqrWOAlcXPqLBzqJmBjBILeEDIDCvKQhmbNmGhQgMujdQSKztJuwFxzkFHsjhVAgWZvcSRfgPWMiMeRCvjyPXbGowUL,HI,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-01-01 00:34:56,GATES,Vendor,,ZamNsYqbMeJULIlsEpwvpJHCAmtCQZphWvtGtzGPaaHXNdcEwLhwpZJNeemuslWhtxoqHOXCXWpuZCBCFPqEyvfiZSQJDTPxVmsF,vtnkTFXQOEQdEserHqPSDhskXfVfEEYXlrsOdtudoDstirHoTOEdExMGQTHeZPMtHZleXQmtDXTWbhhavEDjhlQhnXMFJVulMVpA,TW,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-05-18 11:07:21,GATES,Vendor,,ccQOzerLIfyOWTaWJkpHQSqpxiuCAzovwuSlPzLLzPSNwPkgJIOOqbfrNRtkxtkjMlGweyugIgJnyxJFrxKPYBmgfSDtPXAHnGPx,moWKiNzFnDmFWrqtVUlypyFYyeGYMpAOciQBmDNbcMWpBYrUtKRXgBhnrkcrkQQrcyWAbVMjmlQjzBKNJNrnGuRMRVdzNRCWtqqn,XJ,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-08-31 10:07:12,GATES,Vendor,,zQBEMvsCdIRoYipKkWDTDlRAScqHnlrbuijGWaNMECcTgJCWhfreyeWrtmTqeMbokHkXrHQytkidbjHPlLEzEglKOmfiYhaLDNSg,YTmfmoaxUlsutRLHZkCmOUFBlCViaMVaCtVYdaCikaYQUJNKDZDcetzybFwcdbnhTQgXSWxKgPbjEmUehvRtSOGWhMuzqRGUkVKW,JJ,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-07-10 21:03:42,GATES,Vendor,,nXefzfUPOBThDHbudWMoVdSkRLzdbraxDCqtzXolyMIItLVTwWsLBmWagzrroDkEHFYAiBFbFXiYotJCzwhBSkkbSpZsADRyEFwb,QJbhMnBfboqTfSFFDXntIOeGNragrvvpVaauHApeSeqfzWlUUWpNHCquyTfcIBHxQBdKfDKGMRvHWIdmxnlJhyaaUEWfVBCXraAg,ES,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-07-20 11:44:08,GATES,Vendor,,EOriRJmxLjjptaoahdcKeCGkBfldxtvROelbxJVMeqgFPEcxCmsenOhxtgkmbhcKTHtRyDnAVpiNjWOfEylGfNeIRINOacSskaZC,eLxhZXLBzLJsGXbiWAalAMpfRXSDKhvRmELIAVyLJdAJvKEBHUupOcsTYapPacAPRaINgOtcTjCNZAEjuQjsUljXXpAsKsijyknR,GC,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-01-26 01:08:47,GATES,Vendor,,NKebLxCJEoYhdjCtoiRuuHEMMkUZmUjDaXRQWHawSfSaRoEvPgpdbKgoAUYxrHFtodhJpnhdCVPdfxkIdShScJJzgXmcmBxiTGjL,GOtVfKCkXzNcCtBKrsHHryuGhHEmGwPHrySxzXHIuOFhSsOgishpJqtRydRojaZNPBBCckwZcGKfObBQUzsmVIzEOrzAliDnczyN,ND,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-07-18 21:46:38,GATES,Vendor,,VlyCvmBcMWmpCKUiLYZYxfXyxrcEzJcJkxwnWppPdhXGuAPqMUepXpHGzwAzIIAFlKHGjJlzidoJHoKkIGrzoTDCxcGeehOlWghE,VeEshTDaByrcyAgsVzuWOQKLUGnXoQRjlKXLeZijdpwCpjwCKrPPGprABiaCDQEJIXtuvIDDwlYKNCbBjqYeVPPBLmbfpPYThpdP,IW,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-07-07 00:02:37,GATES,Vendor,,QYFrwJqapLwwQZgSfpOejUCJETbBUzhWGAUUlpmUBmYOpRgzCEzruRBxBcNntcnplDtNeBWYLPBOEMkElSurvEzmZioWYiNBHdlO,AtywGPzzJjiRAQpqRgrcskiKWdQnNzmHLqhCqSgIxOWoGpGjMadxXXgzHQwEkvccgNWopBEUiJXWWXgVSLFVDvPHLzKZwULGEbPk,MW,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-10-12 06:50:28,GATES,Vendor,,FoPwhLqoVRqJZbIsDwuNjcxenHMKgFQzctgJwvrMBwSNkbZAQWJBKNzbciUVREEvzDhLjvMgEHFCsCNfVjsduTPpTgSUNPjUORFR,pGSYjmroPidhinuxrOgvcDmWAMcqCgPwBMfeWIEoGLSvnLOAUkyBrUByPxyMIaOTDofAiAxPBWRWOTzdtgAdRXFXGSNJQQtzTMJX,RT,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-10-27 23:57:56,GATES,Vendor,,hAAZaMGjcoPpRFGUaLnjPmdHuOrAjCOdHasuNPFwdwZnGXNSQRnGjzqXjFqkekrYsZaAkBuHFqVxWdeRMBIMKnBTzaYIBpeatQKe,MNAVnTIJvWLnsgbjMaXeQFlaGdpWUqTZUHmqntqukxweJYwFuATXHJvuYeUfWMtMvmPZijOJthtmFtOsGAPsPFOGrxsgchigtcqH,PL,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-06-03 01:57:17,GATES,Vendor,,uZIoTqtownlemutroSdBgkyCUdjnHQphSoLdScwwOexWhQaQYFSajVKafgyOFwTJyxTIJjPcgCpGHSjWngghnZVkQglDhmxDOJhN,gDNJzmpypvvWSGLvVCCVpFkcgkTwaHnMnTHeMQGzdOnIAOvtThmybjWLRhfFvqmqPIArmvTMpfiQzibgPXQoWpLMzpMeSMsGmBbk,CJ,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-11-21 15:30:29,GATES,Vendor,,lGSugFwQYBvcWRQzGwZejQwGJEQycBOVMAAGWYowDfpyiDEtfxctpehmRwOLWafOsjMfvpIZZLzGrOCJDgUmPKUSrnJuHdAYHMkd,qNnVNDLnKAOymCEmJwgPDKHDZxdhRBKergaBBphYdWQtjLaWRHaAkcsOqHiXhtXGXqzgukrFssxnnjEPJxowYwUfOoLxLIcBnzDJ,SU,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-05-17 00:34:57,GATES,Vendor,,tjsbSZMyaoXXUUlHDSoRYCrhbAiVCcEFBwdgKuYaIjujCVnjsBtZHnsFuoDJYoXRGkDvNbTnnBlNefbJuinyVPkMBpILchWjKcIx,kzwzmicmGKSBRfJWDVbpnGqLBGLlsSGBMshkEqAmBbGIFlYuObsiVKnaCAuBpLJuzTwszRBITSItngysgZglDSHqRUkTHyPOlVKm,OM,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-10-05 21:46:36,GATES,Vendor,,bdZnwScXVxXWXZQVgszZzuFVhzVCqHuJJZXftYGJFAWahNTtUlkzCzwmKTbyIaYcFnEUzZZyPnyOSmGOyUVkdxDMpujAPZAOxCWj,JblBdGmPYABemFnECWhrWFUDFWykNAgpCYnoDDsmZIgBZkJAQXqaOFLEeLCRgQFcDHzsDlStfvYaxkKwYMBREVTpsSdxIBedScgh,DL,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-05-14 05:41:35,GATES,Vendor,,BBIbBFYXulecOGEPbwHCpktpTGqeaXvFoDXeSTnigUCXqdKJDZyUsLWrncBPFIwwPewZOLRFYCBQlviaYfyVMccsQZgzCTUecGgg,MewbZtKAWpvGZhIQgdNKJATRoyMQgsSMuOVrGVxquIbrdPmeGCsFHIfFyQfXHwkvokTItMtVQvGtPRqJAexLciQioTNeYJPwQUWH,MX,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-05-17 15:39:58,GATES,Vendor,,QfJthHQSDLqdMxzvsnuCdrGsOFSuphVwVuKkIKgUKyzAXuAUxnFYQewZplItkiGpinYtpmyTRBxOzXocNBNrMcJgAnCSEIylREYs,cviyLtVBSTTEQLVmCRIdSDnTPINnLwLMAeQkSJheLeIzfQODAECiTVEOpEvoDgmTQSieuzySXKuwtSNNAeAJhRXXdyvvASYwgUzg,DA,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-04-05 19:15:46,GATES,Vendor,,SiOHEXyOsJOtJnMQoYFRCDztgdEOIRXlfYadVpYpixtlbXRdPRtSJoysNSQlZVRCcVHoRdkUZwsCxnGAHtEBSybXCasewktPfgka,SAjnRvacTGQamiLOtrarYEHgaQsZUWCaoaTmhLAPfXDRDNdKSpRMCFWoYMjTkCsQojorhDcvOMeRVIHfgoixANrOVVMVBlcrqdzw,HI,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-12-07 03:11:31,GATES,Vendor,,tbXyufCIMVHbEMguolpteYpDRKshuuxQGwPYOMTuSOYHvoHzIzqKOvtBmGILZhCzBHKpDWQMEjDIPtXoxozBEilHrDkcbypuJwHv,CdmZuKeawyTPoeVncQVNoPnTOjjSeWZDlytmhPWUZtrWsThztzpnhaZSSxMqxNaKAtDIERTAtFRtjVRRqIWgXBPLbPtqAWpIHrnG,OT,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-11-09 17:40:49,GATES,Vendor,,fgaBUzSgjLYFaXaapvIFBjnRGlzuriRuXJGZgbwRxjWWtAMILsynKAWLTrFhGwMjvIYdAClELWHYjnUiSbDBjrjzptXGpUsCjBHB,sVvYDmHhdilIyicXTKNDwADJLCzbKikvfexemXsatHEfomHuRdmpHAsVRLrdcOXlLenaoTHRKSuMjSxFPAqaUNYRbfkASdqxtclH,OF,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-05-30 03:03:11,GATES,Vendor,,YdCrtnFZKHeJhtgFatoSwPDRHdpFgOSeDhaJhjCHfmEEmkUYbkEnBRsDlqdTukwfmPHSgOTQIXwhebCJrjNRVdMZykIbLiLQXEnN,ggRATRfgzylEWhmVtKMtMIiZxDoBlwglMqHQuKKTUVZjOmHAkNDujZYaojxlWXUOWafAxyQylTbVuQbkwxZBPKwsmYVrTwworiZp,NL,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
VEND---2025---001319,2025-07-06 05:44:05,GATES,Vendor,,YMEkhJEWxnxcJhzKJVBXImgULhSuPBGaSbgBaIWllnXmcvArWGXGPeGwxpKpZTEFZTfpAzYQtpJfbsycNMetwMFinrPGbKaVqzar,xQOKHeMFPvydLqTbNxLUQJmeUWNFLPMGRDWoeJMzHESRmiZkgVAxHoskeuNKZrWksRDiAwSNidSUcKoqGSveOwAZcZUyaAcbYHAn,RT,,Creation,,,,,,,,,0 SaveDraft,Open,,,,
